"POL","POLABBREV","POLN","InhalationCancerURF","InhalationCancerSlopeFactor","OralCancerSlopeFactor","AcuteREL","InhalationChronicREL","OralChronicREL","InhalationChronicREL_8HR","IsMultipathway","MolWtCorrection","POLALTN1","OEHHA_PHGV_INFO","POL_TYPE","TOXAPPEN","REG_SUBST","AB2588_CHEM","CTR_CHEM","CARCINOGEN","DEG_ACC","HEADER_OR_DUPLICATE_FLAG","HEADER_OR_DUPLICATE_INFO","HAPS","TAC_ID","EPA_EXEMPT_VOC","EPA_POL","ALPHA_POL_SORT","RPT_GROUP","RPT_GROUP_B","RPT_GROUP_C","RPT_GROUP_D","DELETED_CHEM","CONVERTED_FROM_DEL_CHEM","METAL_MWAF_FLAG","PARENT_POL","PARENT_METAL_GRP","Prop65_Cancer","Prop65_DART","IARC_GROUP","Functional_Grp_Assoc","LAST_UPDT_HEALTH","DISPLAYORDER","DermalAbsorptionFactor","HalfLifeInSoil","RChem_Group_HV","PathwaySoilIngestion","PathwayDermal","PathwayMothersMilk"
103231,Bis(2EHx)Adipat,Bis(2-ethylhexyl) adipate,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,TAC,,PLACEHOLDER,Bisethylhexyl) adipate (2-,Bis(2-ethylhexyl) adipate,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,"2000-10-16",41,,,,False,False,False
63252,Carbaryl,Carbaryl,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,100,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Carbaryl,Carbaryl,PAH Deriv/Related,POM,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,P65_DART,"3",PLACEHOLDER,"2000-10-16",58,,,,False,False,False
463581,CarbonylSulfide,Carbonyl sulfide,,,,660,10,,10,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Carbonyl sulfide,Carbonyl sulfide,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2017-02-21",63,,,,False,False,False
120809,Catechol,Catechol,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,50,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Catechol,Catechol,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2000-10-16",65,,,,False,False,False
80159,Cumene HydPerOx,Cumene hydroperoxide,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,TAC,,PLACEHOLDER,Cumene hydroperoxide,Cumene hydroperoxide,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",115,,,,False,False,False
110827,Cyclohexane,Cyclohexane,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,200,,PLACEHOLDER,,TAC,,PLACEHOLDER,Cyclohexane,Cyclohexane,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",120,,,,False,False,False
111422,Diethanolamine,Diethanolamine,,,,,3,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,20,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Diethanolamine,Diethanolamine,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2013-06-24",144,,,,False,False,False
74851,Ethylene,Ethylene,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,200,,PLACEHOLDER,,,,PLACEHOLDER,Ethylene,Ethylene,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,"2000-10-16",171,,,,False,False,False
87683,HexaClButadiene,Hexachlorobutadiene,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.1,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Hexachlorobutadiene,Hexachlorobutadiene,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"3",PLACEHOLDER,"2000-10-16",212,,,,False,False,False
9911,GasolExhTOG,"Gasoline engine exhaust, total organic gas",,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,100,,PLACEHOLDER,,,,PLACEHOLDER,"Gasoline engine exhaust, total organic gas",Gasoline engine exhaust,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2000-10-16",189,,,,False,False,False
75058,Acetonitrile,Acetonitrile,,,,,,,,False,1,Acetonitrile,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,200,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Acetonitrile,Acetonitrile,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",4,,,,False,False,False
120821,"1,2,4TriClBenz","1,2,4-Trichlorobenzene",,,,,,,,False,1,"Chlorobenzenes: 1,2,4-Trichlorobenzene",PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,200,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,"Chlorobenzenes zz Trichlorobenzene 1,2,4",Chlorobenzenes,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",80,,,,False,False,False
78875,"1,2-DiClPropane","1,2-Dichloropropane",,,,,,,,False,1,Propylene dichloride,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,20,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Dichloropropane,"1,2-Dichloropropane",,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"1",PLACEHOLDER,"2016-02-05",577,,,,False,False,False
94757,"2,4-D","2,4-Dichlorophenoxyacetic acid {2,4-D}",,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,50,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,"Dichlorophenoxyacetic acid 2,4",Dichlorophenoxyacetic acid and its salts and esters,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2000-10-16",140,,,,False,False,False
79107,Acrylic acid,Acrylic acid,,,,6000,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,5,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Acrylic acid,Acrylic acid,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,"2008-05-22",8,,,,False,False,False
6484522,Ammon Nitrate,Ammonium nitrate,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,TAC,,PLACEHOLDER,Ammonium nitrate,Ammonium nitrate,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",15,,,,False,False,False
19408743,"1-3,7-9HxCDD","1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin",3.8,13000,13000,,0.0004,0.0000001,,False,1,"Polychlorinated dibenzo-p-dioxins: 1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin",PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.000001,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,"Polychlorinated dibenzodioxins zz 6Hexa 1,2,3,7,8,9",Polychlorinated dioxins - indiv. isomers,,Dioxins/Furans,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,,PLACEHOLDER,"2012-02-23",385,0.03,7000,PCDDs,False,False,False
62533,Aniline,Aniline,0.0000016,0.0057,,,,,,False,1,Aminobenzene,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,5,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Aniline,Aniline,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2A",PLACEHOLDER,"2008-05-22",17,,,,False,False,False
9902,DieselExhTOG,"Diesel engine exhaust, total organic gas",,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,10,,PLACEHOLDER,,TAC,,PLACEHOLDER,"Diesel engine exhaust, total organic gas",Diesel engine exhaust,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"1",PLACEHOLDER,"2000-10-16",143,,,,False,False,False
110714,EGDME,Ethylene glycol dimethyl ether,,,,,,,,False,1,Glycol ethers & acet: Ethylene glycol dimethyl ether,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Glycol ethers zz Ethylene glycol dimethyl ether,Glycol ethers (and their acetates),,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",201,,,,False,False,False
112345,DEGBE,Diethylene glycol monobutyl ether,,,,,,,,False,1,Glycol ethers & acet: Diethylene glycol monobutyl ether,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Glycol ethers zz Diethylene glycol monobutyl ether,Glycol ethers (and their acetates),,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",195,,,,False,False,False
621647,N-NitrosDPrAmin,N-Nitrosodi-n-propylamine,0.002,7,,,,,,False,1,Dialkylnitrosamines: N-Nitrosodi-n-propylamine,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.01,,PLACEHOLDER,,TAC,,PLACEHOLDER,Dialkylnitrosamines zz Nitrosodipropylamine N -n,Dialkylnitrosamines,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2000-10-16",128,,,,False,False,False
10043660,Iodine-131,Iodine-131,,,,,,,,,,Radionuclides: Iodine-131,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,100,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Radionuclides zz Iodine-131,Radionuclides (group),,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,P65_DART,"1",PLACEHOLDER,,,,,,,,
218019,Chrysene,Chrysene,0.000011,0.039,0.12,,,,,False,1,PAHs: Chrysene,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,5,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,"PAHs, total w/ zz Chrysene",PAHs - indiv. isomers,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2012-02-23",326,0.13,430,PAHs,False,False,False
111466,DEGlycol,Diethylene glycol,,,,,,,,False,1,Glycol ethers & acet: Diethylene glycol,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,TAC,,PLACEHOLDER,Glycol ethers zz Diethylene glycol,Glycol ethers (and their acetates),,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",193,,,,False,False,False
512561,TriMethylPhosph,Trimethyl phosphate,,,,,,,,False,1,Phosphorus compounds: Trimethyl phosphate,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,Phosphorus compounds zz Trimethylphosphate,Phosphorus compounds,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,,PLACEHOLDER,"2000-10-16",373,,,,False,False,False
7440417,Beryllium,Beryllium,0.0024,8.4,,,0.007,0.002,,False,1,Glucinium,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.001,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Beryllium,Beryllium and compounds,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"1",PLACEHOLDER,"2013-06-24",37,0.03,100000000,,False,False,False
56235,CCl4,Carbon tetrachloride,0.000042,0.15,,1900,40,,,False,1,Tetrachloromethane,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,1,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Carbon tetrachloride,Carbon tetrachloride,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2013-06-24",62,,,,False,False,False
7782505,Chlorine,Chlorine,,,,210,0.2,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,0.5,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Chlorine,Chlorine,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",69,,,,False,False,False
62555,Thioacetamide,Thioacetamide,0.0017,6.1,,,,,,False,1,Acetothiamide,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.01,,PLACEHOLDER,,,,PLACEHOLDER,Thioacetamide,Thioacetamide,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2001-05-11",439,,,,False,False,False
7439910,LanthanumAndCmp,Lanthanum and compounds,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Lanthanum and compounds,Lanthanum and compounds,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
7440053,PalladiumAndCmp,Palladium and compounds (as Palladium),,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Palladium and compounds,Palladium and compounds,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
7440611,UraniumAndCmpds,Uranium and compounds,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Uranium and compounds,Uranium and compounds,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
7704349,Sulfur,Sulfur,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Sulfur,Sulfur,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
62566,Thiourea,Thiourea,,,,,,,,False,1,Thiocarbimide,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.1,,PLACEHOLDER,,TAC,,PLACEHOLDER,Thiourea,Thiourea,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"3",PLACEHOLDER,"2016-02-05",755,,,,False,False,False
1206,Wood Preserv,Wood preservatives (containing arsenic and chromate),,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,Y,,,PLACEHOLDER,Wood preservatives (containing arsenic and chromate),Wood preservatives (containing arsenic and chromate),,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",464,,,,False,False,False
1314132,Zinc Oxide,Zinc oxide,,,,,,,,False,0.8034,Zinc white,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,2,,PLACEHOLDER,,,,PLACEHOLDER,Zinc compounds zz Zincoxide,Zinc and compounds,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2008-05-22",470,,,,False,False,False
1937377,DirBlack38,Direct Black 38,0.14,500,,,,,,False,1,Benzidine-based dyes: Direct Black 38,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.0001,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Benzidine-based dyes zz Direct Black 38,Benzidine-based dyes,PAH Deriv/Related,POM,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"1",PLACEHOLDER,"2008-05-22",28,,,Benzidine,False,False,False
7664382,Phosphoric Acid,Phosphoric acid,,,,,7,,,False,1,Orthophosphoric acid,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,50,,PLACEHOLDER,,TAC,,PLACEHOLDER,Phosphorus compounds zz Phosphoric acid,Phosphorus compounds,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",366,,,,False,False,False
1165,Radionuclides,Radionuclides,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,100,H,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Radionuclides,Radionuclides (group),,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,,PLACEHOLDER,"2000-10-16",416,,,,False,False,False
75445,Phosgene,Phosgene,,,,4,,,,False,1,Carbonyl chloride,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,2,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Phosgene,Phosgene,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",363,,,,False,False,False
78308,TriOrthCresPhos,Triorthocresyl phosphate,,,,,,,,False,1,Phosphorus compounds: Triorthocresyl phosphate,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,0.5,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Phosphorus compounds zz Triorthocresylphosphate,Phosphorus compounds,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",374,,,,False,False,False
57830,Progesterone,Progesterone,,,,,,,,False,1,Pregnendione,PLACEHOLDER,T,A-III,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"1",PLACEHOLDER,"2000-10-16",407,,,,False,False,False
56553,B[a]anthracene,Benz[a]anthracene,0.00011,0.39,1.2,,,,,False,1,PAHs: Benz[a]anthracene,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.5,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,"PAHs, total w/ zz Benzanthracene a",PAHs - indiv. isomers,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2012-02-23",319,0.13,430,PAHs,False,False,False
224420,"D[a,j]acridine","Dibenz[a,j]acridine",0.00011,0.39,1.2,,,,,False,1,"1,2,7,8-Dibenaacridine",PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.5,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,"Dibenzacridine a,j","Dibenz[a,j]acridine",,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2A",PLACEHOLDER,"2012-02-23",302,0.13,430,PAHs,False,False,False
25013154,Vinyl toluene,Vinyl toluene,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Vinyltoluene,Vinyl toluene,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,,,,,,,,
2222,PBDEs,Polybrominated diphenyl ethers {PBDEs},,0,0,0,0,0,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,1,H,PLACEHOLDER,Y,,,PLACEHOLDER,Polybrominated diphenyl ethers,PBDEs,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Flame Retardants,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2008-05-22",378,,,,False,False,False
105735715,"3,7DNFluoranthn","3,7-Dinitrofluoranthene",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,Y,0.5,,PLACEHOLDER,,,,PLACEHOLDER,"Dinitrofluoranthene 3,7","3,7-Dinitrofluoranthene",PAH Deriv/Related,POM,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,,,,,,,,
22506532,"3,9DNFluoranthn","3,9-Dinitrofluoranthene",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,Y,0.5,,PLACEHOLDER,,,,PLACEHOLDER,"Dinitrofluoranthene 3,9","3,9-Dinitrofluoranthene",PAH Deriv/Related,POM,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,,,,,,,,
119346,"4Amin2NitrPhenl","4-Amino-2-nitrophenol",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,"Aminonitrophenol 4,2","4-Amino-2-nitrophenol",,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"3",PLACEHOLDER,,,,,,,,
95794,"5ClToluidn,Slt ","5-Chloro-o-toluidine and its strong acid salts ",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.5,,PLACEHOLDER,,,,PLACEHOLDER,Chlorotoluidine o 5 and its strong acid salts ,"5-Chloro-o-toluidine and its strong acid salts ",,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"3",PLACEHOLDER,,,,,,,,
142041,Aniline HCl,Aniline hydrochloride,0.0000016,0.0057,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,5,,PLACEHOLDER,,,,PLACEHOLDER,Aniline hydrochloride,Aniline hydrochloride,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2A",PLACEHOLDER,"2022-08-31",17,,,Aniline,False,False,False
74964,EthBromid:BrEth,Ethyl bromide {Bromoethane},,,,,,,,,,Bromomethane,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,Bromoethane,Bromoethane,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"3",PLACEHOLDER,,,,,,,,
86748,Carbazole,"Carbazole [PAH-Derivative/Related, POM]",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,5,,PLACEHOLDER,,,,PLACEHOLDER,Carbazole,Carbazole,PAH Deriv/Related,POM,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,,,,,,,,
10026241,CobaltSulf(7Hy),Cobalt sulfate (heptahydrate),0.01,35,,,,,,False,0.3804,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.5,,PLACEHOLDER,,,,PLACEHOLDER,Cobalt compounds soluble Cobalt sulfate heptahydrate,"Cobalt compounds, soluble",Cobalt compounds,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2023-08-04",105,,,Cobalt,False,False,False
136356,DiazoAminBenz,Diazoaminobenzene,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,Diazoaminobenzene,Diazoaminobenzene,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,,PLACEHOLDER,,,,,,,,
79436,DiClAcetic acid,Dichloroacetic acid,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,Dichloroacetic acid,Dichloroacetic acid,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,P65_DART,"2B",PLACEHOLDER,,,,,,,,
759944,EPTC,Ethyl dipropylthiocarbamate {EPTC},,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,50,,PLACEHOLDER,,,,PLACEHOLDER,Ethyl dipropylthiocarbamate,Ethyl dipropylthiocarbamate,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,P65_DART,,PLACEHOLDER,,,,,,,,
